country,iso3c,region,region_orig,ubigeo,iso_3166_2_code,date,confirmed,deaths,recovered,total_tests,negative_tests,pcr_test_positive,serological_test_positive,ag_test_positive,pcr_serological_test_positive,zone,pop2020,surface,capital,altitude,lat,lon
Peru,PER,HUANCAVELICA,HUANCAVELICA,090000,PE-HUV,2021-02-03,8601,184,NA,65689,57088,1346,7059,196,NA,ZONA SUR,365317,22125,Huancavelica,3746,-12.7869,-74.9714
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2021-02-03,23574,646,NA,119590,96016,3107,19431,1036,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2021-02-03,36553,1972,NA,165726,129173,5575,29266,1712,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2021-02-03,35964,1198,NA,205179,169215,5624,29419,921,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2021-02-03,40637,2654,NA,202873,162236,6544,33574,519,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2021-02-03,35833,2051,NA,167917,132084,6094,29481,258,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA METROPOLITANA,150000,PE-LIM,2021-02-03,484709,16520,NA,2925671,2440962,195607,276254,12848,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LIMA,LIMA REGION,150000,PE-LIM,2021-02-03,36202,1687,NA,189882,153680,8302,26913,987,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2021-02-03,27649,1060,NA,81146,53497,3687,23577,385,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2021-02-03,9791,167,NA,48704,38913,944,8837,10,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,MOQUEGUA,MOQUEGUA,180000,PE-MOQ,2021-02-03,18240,417,NA,132508,114268,1357,16559,324,NA,ZONA SUR,192740,15734,Moquegua,1428,-17.1942,-70.9333
Peru,PER,PASCO,PASCO,190000,PE-PAS,2021-02-03,8046,187,NA,61175,53129,578,7169,299,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2021-02-03,46743,2318,NA,192369,145626,3386,42173,1184,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,PUNO,PUNO,210000,PE-PUN,2021-02-03,21238,477,NA,117288,96050,2204,18827,207,NA,ZONA SUR,1237997,66994,Puno,3848,-15.8403,-70.0281
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2021-02-03,27836,833,NA,115607,87771,4438,23293,105,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2021-02-03,17298,415,NA,107914,90616,2691,14146,461,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2021-02-03,10485,388,NA,53462,42977,1605,8684,196,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,UCAYALI,UCAYALI,250000,PE-UCA,2021-02-03,21646,440,NA,74576,52930,1335,20147,164,NA,ZONA CENTRO,589110,102199,Pucallpa,162,-8.3681,-74.5433
Peru,PER,NA,NA,NA,NA,2021-02-03,1158337,41538,1069129,6440564,5282227,312229,816663,29445,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,AMAZONAS,AMAZONAS,010000,NA,2021-02-04,19931,290,NA,89775,69844,2470,17195,266,NA,ZONA NORTE,426806,39249,Chachapoyas,2338,-6.2294,-77.8728
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2021-02-04,37981,1714,NA,199019,161038,9214,25364,3403,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,APURIMAC,APURIMAC,030000,NA,2021-02-04,9920,216,NA,98767,88847,3031,6546,343,NA,ZONA SUR,430736,20896,Abancay,2500,-13.6289,-72.8861
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2021-02-04,54843,1808,NA,381437,326594,10705,43048,1090,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2021-02-04,17234,430,NA,90446,73212,3499,13168,567,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2021-02-04,29174,697,NA,166037,136863,5758,23089,327,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2021-02-04,49863,2181,NA,213882,164019,14872,33589,1402,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2021-02-04,29849,628,NA,186938,157089,8713,20236,900,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANCAVELICA,HUANCAVELICA,090000,PE-HUV,2021-02-04,8645,185,NA,66002,57357,1356,7081,208,NA,ZONA SUR,365317,22125,Huancavelica,3746,-12.7869,-74.9714
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2021-02-04,23662,653,NA,120089,96427,3107,19461,1094,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2021-02-04,36801,1983,NA,166681,129880,5641,29321,1839,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2021-02-04,36250,1212,NA,207464,171214,5677,29577,996,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2021-02-04,40826,2662,NA,204489,163663,6574,33646,606,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2021-02-04,35934,2055,NA,168741,132807,6108,29551,275,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA METROPOLITANA,150000,PE-LIM,2021-02-04,487705,16607,NA,2948877,2461172,196983,276796,13926,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LIMA,LIMA REGION,150000,PE-LIM,2021-02-04,36616,1699,NA,191388,154772,8478,26988,1150,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2021-02-04,27730,1061,NA,82113,54383,3687,23609,434,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2021-02-04,9802,168,NA,48831,39029,952,8840,10,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,MOQUEGUA,MOQUEGUA,180000,PE-MOQ,2021-02-04,18302,421,NA,133382,115080,1387,16580,335,NA,ZONA SUR,192740,15734,Moquegua,1428,-17.1942,-70.9333
Peru,PER,PASCO,PASCO,190000,PE-PAS,2021-02-04,8133,187,NA,61815,53682,578,7226,329,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2021-02-04,46857,2324,NA,193209,146352,3424,42207,1226,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,PUNO,PUNO,210000,PE-PUN,2021-02-04,21377,480,NA,118344,96967,2286,18867,224,NA,ZONA SUR,1237997,66994,Puno,3848,-15.8403,-70.0281
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2021-02-04,27912,837,NA,115970,88058,4452,23340,120,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2021-02-04,17463,418,NA,108728,91265,2732,14219,512,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2021-02-04,10558,392,NA,53916,43358,1667,8687,204,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,UCAYALI,UCAYALI,250000,PE-UCA,2021-02-04,21684,445,NA,74781,53097,1350,20162,172,NA,ZONA CENTRO,589110,102199,Pucallpa,162,-8.3681,-74.5433
Peru,PER,NA,NA,NA,NA,2021-02-04,1165052,41753,1076446,6491121,5326069,314701,818393,31958,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,AMAZONAS,AMAZONAS,010000,NA,2021-02-05,20002,292,NA,90036,70034,2519,17207,276,NA,ZONA NORTE,426806,39249,Chachapoyas,2338,-6.2294,-77.8728
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2021-02-05,38346,1718,NA,200589,162243,9359,25402,3585,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,APURIMAC,APURIMAC,030000,NA,2021-02-05,9992,217,NA,99110,89118,3052,6557,383,NA,ZONA SUR,430736,20896,Abancay,2500,-13.6289,-72.8861
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2021-02-05,55136,1818,NA,383625,328489,10810,43115,1211,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2021-02-05,17323,433,NA,90807,73484,3533,13199,591,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2021-02-05,29344,702,NA,167036,137692,5796,23186,362,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2021-02-05,50272,2193,NA,215153,164881,15037,33637,1598,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2021-02-05,30058,630,NA,188224,158166,8771,20273,1014,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANCAVELICA,HUANCAVELICA,090000,PE-HUV,2021-02-05,8691,185,NA,66358,57667,1375,7094,222,NA,ZONA SUR,365317,22125,Huancavelica,3746,-12.7869,-74.9714
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2021-02-05,23728,653,NA,120807,97079,3107,19488,1133,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2021-02-05,37068,1996,NA,167866,130798,5735,29361,1972,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2021-02-05,36628,1220,NA,209305,172677,5716,29803,1109,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2021-02-05,40959,2664,NA,205325,164366,6593,33695,671,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2021-02-05,36049,2058,NA,169411,133362,6124,29634,291,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA METROPOLITANA,150000,PE-LIM,2021-02-05,491790,16674,NA,2969810,2478020,199470,277244,15076,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LIMA,LIMA REGION,150000,PE-LIM,2021-02-05,36890,1707,NA,192746,155856,8534,27036,1320,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2021-02-05,27797,1064,NA,82850,55053,3695,23629,473,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2021-02-05,9821,168,NA,49085,39264,961,8847,13,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,MOQUEGUA,MOQUEGUA,180000,PE-MOQ,2021-02-05,18401,427,NA,134161,115760,1439,16614,348,NA,ZONA SUR,192740,15734,Moquegua,1428,-17.1942,-70.9333
Peru,PER,PASCO,PASCO,190000,PE-PAS,2021-02-05,8279,192,NA,62729,54450,578,7352,349,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2021-02-05,47041,2328,NA,194479,147438,3490,42257,1294,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,PUNO,PUNO,210000,PE-PUN,2021-02-05,21482,486,NA,118891,97409,2335,18896,251,NA,ZONA SUR,1237997,66994,Puno,3848,-15.8403,-70.0281
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2021-02-05,28029,839,NA,116630,88601,4500,23398,131,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2021-02-05,17580,429,NA,109471,91891,2771,14271,538,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2021-02-05,10583,394,NA,54121,43538,1674,8690,219,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,UCAYALI,UCAYALI,250000,PE-UCA,2021-02-05,21756,446,NA,75158,53402,1354,20197,205,NA,ZONA CENTRO,589110,102199,Pucallpa,162,-8.3681,-74.5433
Peru,PER,NA,NA,NA,NA,2021-02-05,1173045,41933,1086643,6533783,5360738,318328,820082,34635,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,AMAZONAS,AMAZONAS,010000,NA,2021-02-06,20029,292,NA,90223,70194,2520,17211,298,NA,ZONA NORTE,426806,39249,Chachapoyas,2338,-6.2294,-77.8728
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2021-02-06,38605,1722,NA,202015,163410,9464,25406,3735,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,APURIMAC,APURIMAC,030000,NA,2021-02-06,10051,220,NA,99506,89455,3061,6565,425,NA,ZONA SUR,430736,20896,Abancay,2500,-13.6289,-72.8861
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2021-02-06,55352,1827,NA,386157,330805,10934,43121,1297,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2021-02-06,17419,435,NA,91300,73881,3572,13206,641,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2021-02-06,29504,706,NA,168156,138652,5896,23203,405,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2021-02-06,50568,2202,NA,217143,166575,15172,33644,1752,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2021-02-06,30292,636,NA,189679,159387,8865,20307,1120,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANCAVELICA,HUANCAVELICA,090000,PE-HUV,2021-02-06,8731,187,NA,66586,57855,1375,7105,251,NA,ZONA SUR,365317,22125,Huancavelica,3746,-12.7869,-74.9714
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2021-02-06,23783,657,NA,121451,97668,3107,19498,1178,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2021-02-06,37301,2012,NA,168891,131590,5786,29378,2137,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2021-02-06,36962,1232,NA,211496,174534,5869,29876,1217,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2021-02-06,41113,2673,NA,205998,164885,6657,33711,745,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2021-02-06,36202,2062,NA,170224,134022,6238,29662,302,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA METROPOLITANA,150000,PE-LIM,2021-02-06,496011,16737,NA,2993944,2497933,202445,277381,16185,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LIMA,LIMA REGION,150000,PE-LIM,2021-02-06,37148,1715,NA,194312,157164,8619,27050,1479,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2021-02-06,27852,1067,NA,83449,55597,3725,23631,496,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2021-02-06,9825,168,NA,49414,39589,963,8848,14,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,MOQUEGUA,MOQUEGUA,180000,PE-MOQ,2021-02-06,18433,429,NA,134900,116467,1439,16627,367,NA,ZONA SUR,192740,15734,Moquegua,1428,-17.1942,-70.9333
Peru,PER,PASCO,PASCO,190000,PE-PAS,2021-02-06,8322,193,NA,63815,55493,580,7362,380,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2021-02-06,47153,2334,NA,195555,148402,3538,42264,1351,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,PUNO,PUNO,210000,PE-PUN,2021-02-06,21702,492,NA,119837,98135,2502,18915,285,NA,ZONA SUR,1237997,66994,Puno,3848,-15.8403,-70.0281
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2021-02-06,28095,841,NA,117341,89246,4533,23407,155,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2021-02-06,17651,439,NA,110062,92411,2771,14287,593,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2021-02-06,10599,395,NA,54298,43699,1676,8692,231,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,UCAYALI,UCAYALI,250000,PE-UCA,2021-02-06,21775,448,NA,75464,53689,1360,20200,215,NA,ZONA CENTRO,589110,102199,Pucallpa,162,-8.3681,-74.5433
Peru,PER,NA,NA,NA,NA,2021-02-06,1180478,42121,1089040,6581216,5400738,322667,820557,37254,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,AMAZONAS,AMAZONAS,010000,NA,2021-02-07,20066,292,NA,90369,70303,2535,17227,304,NA,ZONA NORTE,426806,39249,Chachapoyas,2338,-6.2294,-77.8728
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2021-02-07,38868,1727,NA,203259,164391,9624,25421,3823,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,APURIMAC,APURIMAC,030000,NA,2021-02-07,10093,223,NA,99759,89666,3068,6573,452,NA,ZONA SUR,430736,20896,Abancay,2500,-13.6289,-72.8861
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2021-02-07,55531,1837,NA,387341,331810,10981,43206,1344,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2021-02-07,17479,436,NA,91513,74034,3599,13220,660,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2021-02-07,29641,713,NA,168905,139264,5957,23251,433,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2021-02-07,50895,2215,NA,218143,167248,15391,33684,1820,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2021-02-07,30464,638,NA,190455,159991,8936,20363,1165,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANCAVELICA,HUANCAVELICA,090000,PE-HUV,2021-02-07,8772,189,NA,66854,58082,1382,7122,268,NA,ZONA SUR,365317,22125,Huancavelica,3746,-12.7869,-74.9714
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2021-02-07,23878,665,NA,121814,97936,3107,19551,1220,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2021-02-07,37433,2019,NA,169262,131829,5826,29433,2174,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2021-02-07,37305,1246,NA,212403,175098,5923,30101,1281,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2021-02-07,41292,2681,NA,206541,165249,6734,33771,787,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2021-02-07,36340,2067,NA,170844,134504,6312,29721,307,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA METROPOLITANA,150000,PE-LIM,2021-02-07,499225,16799,NA,3007915,2508690,204693,277930,16602,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LIMA,LIMA REGION,150000,PE-LIM,2021-02-07,37321,1726,NA,195220,157899,8735,27050,1536,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2021-02-07,27921,1070,NA,83663,55742,3765,23654,502,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2021-02-07,9832,168,NA,49498,39666,969,8849,14,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,MOQUEGUA,MOQUEGUA,180000,PE-MOQ,2021-02-07,18461,430,NA,135430,116969,1439,16647,375,NA,ZONA SUR,192740,15734,Moquegua,1428,-17.1942,-70.9333
Peru,PER,PASCO,PASCO,190000,PE-PAS,2021-02-07,8404,194,NA,64286,55882,585,7419,400,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2021-02-07,47301,2336,NA,196222,148921,3607,42326,1368,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,PUNO,PUNO,210000,PE-PUN,2021-02-07,21823,495,NA,120231,98408,2564,18962,297,NA,ZONA SUR,1237997,66994,Puno,3848,-15.8403,-70.0281
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2021-02-07,28151,842,NA,117678,89527,4536,23452,163,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2021-02-07,17782,450,NA,110500,92718,2826,14331,625,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2021-02-07,10607,401,NA,54389,43782,1681,8692,234,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,UCAYALI,UCAYALI,250000,PE-UCA,2021-02-07,21813,449,NA,75569,53756,1368,20228,217,NA,ZONA CENTRO,589110,102199,Pucallpa,162,-8.3681,-74.5433
Peru,PER,NA,NA,NA,NA,2021-02-07,1186698,42308,1094573,6608063,5421365,326143,822184,38371,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,AMAZONAS,AMAZONAS,010000,NA,2021-02-08,20070,292,NA,90384,70314,2535,17228,307,NA,ZONA NORTE,426806,39249,Chachapoyas,2338,-6.2294,-77.8728
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2021-02-08,39048,1734,NA,204072,165024,9694,25431,3923,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,APURIMAC,APURIMAC,030000,NA,2021-02-08,10144,225,NA,100082,89938,3068,6583,493,NA,ZONA SUR,430736,20896,Abancay,2500,-13.6289,-72.8861
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2021-02-08,55617,1844,NA,387908,332291,10987,43235,1395,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2021-02-08,17518,438,NA,91765,74247,3599,13232,687,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2021-02-08,29723,716,NA,170309,140586,5970,23293,460,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2021-02-08,51060,2226,NA,218793,167733,15499,33696,1865,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2021-02-08,30574,639,NA,191278,160704,8936,20401,1237,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANCAVELICA,HUANCAVELICA,090000,PE-HUV,2021-02-08,8811,189,NA,67281,58470,1393,7136,282,NA,ZONA SUR,365317,22125,Huancavelica,3746,-12.7869,-74.9714
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2021-02-08,23967,673,NA,122341,98374,3107,19589,1271,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2021-02-08,37522,2026,NA,169681,132159,5855,29452,2215,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2021-02-08,37473,1256,NA,213161,175688,5932,30206,1335,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2021-02-08,41374,2683,NA,207188,165814,6750,33798,826,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
